--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2005-09-01T00:00, Critical path event 1,69,2
2005-09-01T00:08:41, Critical path event 2,7,3
2005-09-01T00:17:16, Misc. noise event 0,51,1
2005-09-01T00:17:22, Critical path event 3,33,8
2005-09-01T00:26:20, Critical path event 4,37,1
2005-09-01T00:41:22, Critical path event 5,49,6
2005-09-01T00:47:42, Misc. noise event 1,83,0
2005-09-01T00:49:39, Critical path event 6,90,2
2005-09-01T01:10:40, Critical path event 7,87,10
2005-09-01T01:15:59, Critical path event 8,41,10
2005-09-01T01:25:33, Critical path event 9,34,3
2005-09-01T01:41:15, Misc. noise event 2,58,2
2005-09-01T01:44:24, Critical path event 9,37,1
2005-09-01T01:55:35, Critical path event 9,2,2
2005-09-01T02:02:18, Critical path event 9,53,0
2005-09-01T02:06:58, Misc. noise event 3,62,1
2005-09-01T02:09:16, Critical path event 13,98,0
2005-09-01T02:20:30, Critical path event 14,76,4
2005-09-01T02:29:11, Critical path event 15,60,6
2005-09-01T02:37:52, Critical path event 16,20,3
2005-09-01T02:46:50, Critical path event 17,19,3
2005-09-01T03:01:52, Critical path event 18,19,4
2005-09-01T03:09:28, Misc. noise event 4,84,2
2005-09-01T03:10:09, Critical path event 19,74,6
2005-09-01T03:19:38, Critical path event 19,22,8
2005-09-01T03:23:24, Critical path event 19,58,6
2005-09-01T03:29:01, Misc. noise event 5,21,8
2005-09-01T03:32:58, Critical path event 19,26,10
2005-09-01T03:42:21, Critical path event 23,2,3
2005-09-01T03:53:32, Critical path event 24,58,7
2005-09-01T04:01:06, Critical path event 25,64,2
2005-09-01T04:08:04, Critical path event 26,86,0
2005-09-01T04:16:14, Critical path event 27,18,10
2005-09-01T04:24:55, Critical path event 28,82,9
2005-09-01T04:33:36, Critical path event 29,8,4
2005-09-01T04:38:12, Misc. noise event 6,63,5
2005-09-01T04:42:34, Critical path event 29,17,8
2005-09-01T04:54:41, Misc. noise event 7,72,2
2005-09-01T04:57:36, Critical path event 29,6,10
2005-09-01T05:05:53, Critical path event 29,65,7
2005-09-01T05:15:22, Critical path event 33,90,7
2005-09-01T05:17:51, Misc. noise event 8,71,1
2005-09-01T05:19:08, Critical path event 34,16,9
2005-09-01T05:28:42, Critical path event 35,1,10
2005-09-01T05:35:02, Misc. noise event 9,7,5
2005-09-01T05:38:05, Critical path event 36,51,10
2005-09-01T05:49:16, Critical path event 37,58,3
2005-09-01T05:55:59, Critical path event 38,12,8
2005-09-01T06:02:57, Critical path event 39,85,1
2005-09-01T06:08:30, Misc. noise event 10,22,1
2005-09-01T06:11:07, Critical path event 19,46,0
2005-09-01T06:19:48, Critical path event 19,36,8
2005-09-01T06:28:29, Critical path event 19,52,9
2005-09-01T06:37:27, Critical path event 19,84,5
2005-09-01T06:52:29, Critical path event 44,31,7
