--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2004-02-27T00:00, Critical path event 1,44,5
2004-02-27T00:04:21, Misc. noise event 0,13,6
2004-02-27T00:08:34, Critical path event 2,98,2
2004-02-27T00:17:54, Critical path event 3,15,2
2004-02-27T00:25:30, Critical path event 4,88,7
2004-02-27T00:40:38, Critical path event 5,44,10
2004-02-27T00:49:56, Critical path event 6,4,7
2004-02-27T00:57:35, Critical path event 7,20,5
2004-02-27T01:03:13, Critical path event 8,1,2
2004-02-27T01:10:33, Critical path event 9,40,4
2004-02-27T01:18:11, Critical path event 9,0,10
2004-02-27T01:28:19, Critical path event 9,23,1
2004-02-27T01:36:31, Critical path event 9,50,3
2004-02-27T01:44:45, Critical path event 13,84,5
2004-02-27T01:53:58, Misc. noise event 1,99,5
2004-02-27T01:54:12, Critical path event 14,81,3
2004-02-27T02:02:46, Critical path event 15,38,4
2004-02-27T02:09:33, Misc. noise event 2,83,5
2004-02-27T02:12:06, Critical path event 16,54,0
2004-02-27T02:19:42, Critical path event 17,84,1
2004-02-27T02:34:50, Critical path event 18,54,2
2004-02-27T02:42:05, Misc. noise event 3,99,3
2004-02-27T02:44:08, Critical path event 19,76,6
2004-02-27T02:51:47, Critical path event 19,20,3
2004-02-27T02:57:41, Critical path event 19,32,4
2004-02-27T03:02:28, Misc. noise event 4,43,3
2004-02-27T03:05:01, Critical path event 19,20,7
2004-02-27T03:12:39, Critical path event 23,36,0
2004-02-27T03:22:47, Critical path event 24,88,10
2004-02-27T03:30:59, Critical path event 25,8,2
2004-02-27T03:43:50, Misc. noise event 5,20,7
2004-02-27T03:48:18, Critical path event 26,72,8
2004-02-27T03:54:30, Misc. noise event 6,51,1
2004-02-27T03:57:45, Critical path event 27,82,0
2004-02-27T04:06:19, Critical path event 28,14,8
2004-02-27T04:18:48, Misc. noise event 7,94,9
2004-02-27T04:19:19, Critical path event 29,23,0
2004-02-27T04:22:33, Misc. noise event 8,81,4
2004-02-27T04:26:55, Critical path event 29,51,6
2004-02-27T04:42:03, Critical path event 29,20,2
2004-02-27T04:47:29, Misc. noise event 9,81,10
2004-02-27T04:51:21, Critical path event 29,39,10
2004-02-27T04:59:00, Critical path event 33,94,2
2004-02-27T05:04:38, Critical path event 34,66,7
2004-02-27T05:11:58, Critical path event 35,84,1
2004-02-27T05:33:43, Critical path event 36,6,0
2004-02-27T05:43:51, Critical path event 37,72,5
2004-02-27T05:52:03, Critical path event 38,54,6
2004-02-27T06:00:17, Critical path event 39,99,9
2004-02-27T06:09:44, Critical path event 19,42,3
2004-02-27T06:28:54, Critical path event 19,41,10
2004-02-27T06:35:23, Misc. noise event 10,60,9
2004-02-27T06:38:14, Critical path event 19,23,5
2004-02-27T06:45:50, Critical path event 19,16,5
2004-02-27T07:00:58, Critical path event 44,81,10
