--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2004-02-21T00:00, Critical path event 1,72,9
2004-02-21T00:06:00, Critical path event 2,73,6
2004-02-21T00:10:20, Misc. noise event 0,19,6
2004-02-21T00:13:28, Critical path event 3,87,9
2004-02-21T00:20:51, Critical path event 4,53,9
2004-02-21T00:30:22, Misc. noise event 1,68,2
2004-02-21T00:33:24, Critical path event 5,21,2
2004-02-21T00:40:02, Critical path event 6,100,5
2004-02-21T00:47:18, Critical path event 7,83,10
2004-02-21T00:51:55, Critical path event 8,4,7
2004-02-21T00:58:20, Critical path event 9,46,10
2004-02-21T01:05:19, Critical path event 9,34,3
2004-02-21T01:09:33, Misc. noise event 2,66,1
2004-02-21T01:13:21, Critical path event 9,77,7
2004-02-21T01:17:42, Misc. noise event 3,13,6
2004-02-21T01:18:21, Critical path event 9,46,8
2004-02-21T01:22:48, Misc. noise event 4,87,9
2004-02-21T01:25:15, Critical path event 13,21,0
2004-02-21T01:31:52, Critical path event 14,45,7
2004-02-21T01:37:52, Critical path event 15,43,5
2004-02-21T01:45:20, Critical path event 16,100,2
2004-02-21T01:52:43, Critical path event 17,8,2
2004-02-21T02:05:16, Critical path event 18,67,7
2004-02-21T02:11:54, Critical path event 19,60,4
2004-02-21T02:19:10, Critical path event 19,30,5
2004-02-21T02:20:44, Misc. noise event 5,85,8
2004-02-21T02:23:47, Critical path event 19,8,1
2004-02-21T02:30:12, Critical path event 19,51,3
2004-02-21T02:33:25, Misc. noise event 6,35,6
2004-02-21T02:37:11, Critical path event 23,86,0
2004-02-21T02:45:13, Critical path event 24,60,1
2004-02-21T02:50:13, Critical path event 25,80,9
2004-02-21T02:55:36, Misc. noise event 7,67,4
2004-02-21T02:57:07, Critical path event 26,15,0
2004-02-21T03:02:46, Misc. noise event 8,3,6
2004-02-21T03:03:44, Critical path event 27,75,9
2004-02-21T03:09:44, Critical path event 28,57,9
2004-02-21T03:13:58, Misc. noise event 9,64,2
2004-02-21T03:17:12, Critical path event 29,86,7
2004-02-21T03:24:35, Critical path event 29,26,3
2004-02-21T03:33:36, Misc. noise event 10,70,8
2004-02-21T03:37:08, Critical path event 29,82,2
2004-02-21T03:43:46, Critical path event 29,74,8
2004-02-21T03:51:02, Critical path event 33,32,2
2004-02-21T03:55:39, Critical path event 34,9,5
2004-02-21T04:02:04, Critical path event 35,86,8
2004-02-21T04:09:03, Critical path event 36,71,4
2004-02-21T04:17:05, Critical path event 37,40,9
2004-02-21T04:22:05, Critical path event 38,88,9
2004-02-21T04:28:59, Critical path event 39,83,3
2004-02-21T04:35:36, Critical path event 19,93,8
2004-02-21T04:41:36, Critical path event 19,52,2
2004-02-21T04:49:04, Critical path event 19,38,10
2004-02-21T04:56:27, Critical path event 19,8,0
2004-02-21T05:09:00, Critical path event 44,28,4
