--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2004-06-16T00:00, Critical path event 1,87,8
2004-06-16T00:07:41, Critical path event 2,0,2
2004-06-16T00:15:04, Critical path event 3,72,0
2004-06-16T00:25:02, Critical path event 4,64,8
2004-06-16T00:39:44, Critical path event 5,34,9
2004-06-16T00:47:35, Critical path event 6,95,5
2004-06-16T00:56:59, Critical path event 7,3,7
2004-06-16T01:01:00, Critical path event 8,87,4
2004-06-16T01:17:26, Critical path event 9,38,8
2004-06-16T01:26:41, Critical path event 9,54,7
2004-06-16T01:37:52, Critical path event 9,62,5
2004-06-16T01:57:51, Critical path event 9,16,6
2004-06-16T02:04:13, Critical path event 13,68,8
2004-06-16T02:11:25, Critical path event 14,22,6
2004-06-16T02:21:21, Misc. noise event 0,9,0
2004-06-16T02:24:08, Critical path event 15,94,2
2004-06-16T02:28:01, Misc. noise event 1,18,2
2004-06-16T02:31:31, Critical path event 16,84,5
2004-06-16T02:38:20, Misc. noise event 2,52,5
2004-06-16T02:39:32, Critical path event 17,28,10
2004-06-16T02:54:14, Critical path event 18,8,8
2004-06-16T03:02:05, Critical path event 19,68,4
2004-06-16T03:06:47, Misc. noise event 3,30,8
2004-06-16T03:11:29, Critical path event 19,64,9
2004-06-16T03:13:31, Misc. noise event 4,74,1
2004-06-16T03:15:30, Critical path event 19,37,6
2004-06-16T03:22:55, Critical path event 19,29,4
2004-06-16T03:32:10, Critical path event 23,45,6
2004-06-16T03:43:21, Critical path event 24,30,3
2004-06-16T03:45:54, Misc. noise event 5,21,10
2004-06-16T03:50:17, Critical path event 25,16,0
2004-06-16T03:56:39, Critical path event 26,78,1
2004-06-16T04:01:29, Misc. noise event 6,71,4
2004-06-16T04:03:51, Critical path event 27,44,3
2004-06-16T04:11:32, Critical path event 28,76,9
2004-06-16T04:18:55, Critical path event 29,75,9
2004-06-16T04:26:56, Critical path event 29,23,7
2004-06-16T04:41:38, Critical path event 29,4,8
2004-06-16T04:49:29, Critical path event 29,62,10
2004-06-16T05:03:06, Critical path event 33,6,0
2004-06-16T05:03:35, Misc. noise event 7,57,2
2004-06-16T05:07:07, Critical path event 34,76,8
2004-06-16T05:14:32, Critical path event 35,25,6
2004-06-16T05:23:47, Critical path event 36,7,8
2004-06-16T05:34:58, Critical path event 37,89,3
2004-06-16T05:37:09, Misc. noise event 8,81,0
2004-06-16T05:41:54, Critical path event 38,94,6
2004-06-16T05:52:26, Critical path event 39,8,0
2004-06-16T06:13:15, Critical path event 19,72,9
2004-06-16T06:18:30, Misc. noise event 9,39,5
2004-06-16T06:20:56, Critical path event 19,35,1
2004-06-16T06:26:05, Misc. noise event 10,6,6
2004-06-16T06:28:19, Critical path event 19,50,4
2004-06-16T06:36:20, Critical path event 19,30,3
2004-06-16T06:51:02, Critical path event 44,69,3
