--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2005-10-21T23:56:09, Misc. noise event 0,45,8
2005-10-22T00:00, Critical path event 1,18,5
2005-10-22T00:06:38, Critical path event 2,16,10
2005-10-22T00:12:43, Critical path event 3,64,5
2005-10-22T00:20:14, Critical path event 4,33,0
2005-10-22T00:31:03, Misc. noise event 1,61,3
2005-10-22T00:31:44, Critical path event 5,63,9
2005-10-22T00:36:18, Misc. noise event 2,65,4
2005-10-22T00:37:56, Critical path event 6,64,1
2005-10-22T00:41:34, Misc. noise event 3,89,5
2005-10-22T00:44:20, Critical path event 7,72,9
2005-10-22T00:48:24, Misc. noise event 4,32,3
2005-10-22T00:48:40, Critical path event 8,46,1
2005-10-22T00:54:56, Critical path event 9,12,7
2005-10-22T00:59:11, Misc. noise event 5,7,2
2005-10-22T01:02:30, Critical path event 9,60,8
2005-10-22T01:10:43, Critical path event 9,77,6
2005-10-22T01:12:14, Misc. noise event 6,4,2
2005-10-22T01:16:00, Critical path event 9,25,6
2005-10-22T01:22:36, Critical path event 13,40,0
2005-10-22T01:24:49, Misc. noise event 7,55,9
2005-10-22T01:29:05, Critical path event 14,50,10
2005-10-22T01:35:43, Critical path event 15,36,3
2005-10-22T01:41:48, Critical path event 16,38,5
2005-10-22T01:47:18, Misc. noise event 8,38,8
2005-10-22T01:49:19, Critical path event 17,79,2
2005-10-22T02:00:49, Critical path event 18,44,9
2005-10-22T02:07:01, Critical path event 19,86,0
2005-10-22T02:13:25, Critical path event 19,72,7
2005-10-22T02:17:45, Critical path event 19,6,10
2005-10-22T02:24:01, Critical path event 19,5,10
2005-10-22T02:31:35, Critical path event 23,45,6
2005-10-22T02:39:48, Critical path event 24,35,10
2005-10-22T02:45:05, Critical path event 25,49,10
2005-10-22T02:51:41, Critical path event 26,47,4
2005-10-22T02:58:10, Critical path event 27,64,9
2005-10-22T03:04:48, Critical path event 28,17,7
2005-10-22T03:09:02, Misc. noise event 9,16,8
2005-10-22T03:10:53, Critical path event 29,40,7
2005-10-22T03:18:24, Critical path event 29,6,4
2005-10-22T03:29:54, Critical path event 29,92,4
2005-10-22T03:36:06, Critical path event 29,8,7
2005-10-22T03:42:30, Critical path event 33,50,8
2005-10-22T03:46:50, Critical path event 34,11,4
2005-10-22T03:53:06, Critical path event 35,3,8
2005-10-22T04:00:40, Critical path event 36,5,7
2005-10-22T04:08:53, Critical path event 37,71,9
2005-10-22T04:14:10, Critical path event 38,41,0
2005-10-22T04:16:50, Misc. noise event 10,54,4
2005-10-22T04:20:46, Critical path event 39,36,1
2005-10-22T04:27:15, Critical path event 19,8,4
2005-10-22T04:33:53, Critical path event 19,26,0
2005-10-22T04:39:58, Critical path event 19,32,7
2005-10-22T04:47:29, Critical path event 19,43,7
2005-10-22T04:58:59, Critical path event 44,76,5
