--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2005-07-07T00:00, Critical path event 1,47,3
2005-07-07T00:08:09, Critical path event 2,49,1
2005-07-07T00:16:41, Critical path event 3,34,1
2005-07-07T00:23:02, Misc. noise event 0,63,4
2005-07-07T00:26:14, Critical path event 4,12,10
2005-07-07T00:39:32, Critical path event 5,54,0
2005-07-07T00:45:28, Misc. noise event 1,39,6
2005-07-07T00:48:03, Critical path event 6,39,5
2005-07-07T00:56:31, Critical path event 7,5,9
2005-07-07T01:02:27, Critical path event 8,39,6
2005-07-07T01:11:52, Critical path event 9,97,4
2005-07-07T01:24:50, Critical path event 9,90,2
2005-07-07T01:33:01, Misc. noise event 2,53,9
2005-07-07T01:35:32, Critical path event 9,57,3
2005-07-07T01:42:16, Critical path event 9,38,6
2005-07-07T01:48:17, Critical path event 13,15,0
2005-07-07T01:57:47, Critical path event 14,39,5
2005-07-07T02:02:42, Misc. noise event 3,13,3
2005-07-07T02:05:56, Critical path event 15,15,6
2005-07-07T02:14:28, Critical path event 16,46,4
2005-07-07T02:20:51, Misc. noise event 4,2,9
2005-07-07T02:24:01, Critical path event 17,67,5
2005-07-07T02:37:19, Critical path event 18,79,0
2005-07-07T02:42:22, Misc. noise event 5,39,4
2005-07-07T02:45:50, Critical path event 19,25,7
2005-07-07T03:09:00, Critical path event 19,42,6
2005-07-07T03:14:56, Critical path event 19,60,5
2005-07-07T03:24:21, Critical path event 19,14,8
2005-07-07T03:33:47, Critical path event 23,13,5
2005-07-07T03:44:29, Critical path event 24,55,5
2005-07-07T03:51:13, Critical path event 25,55,8
2005-07-07T03:57:14, Critical path event 26,43,10
2005-07-07T04:06:44, Critical path event 27,55,8
2005-07-07T04:18:06, Critical path event 28,82,2
2005-07-07T04:41:00, Misc. noise event 6,50,2
2005-07-07T04:41:13, Critical path event 29,55,7
2005-07-07T04:50:46, Critical path event 29,86,3
2005-07-07T05:04:04, Critical path event 29,66,7
2005-07-07T05:14:23, Critical path event 29,4,4
2005-07-07T05:22:51, Critical path event 33,36,6
2005-07-07T05:28:47, Critical path event 34,16,5
2005-07-07T05:38:12, Critical path event 35,4,2
2005-07-07T05:48:41, Misc. noise event 7,17,3
2005-07-07T05:52:49, Critical path event 36,97,3
2005-07-07T06:00:48, Misc. noise event 8,70,9
2005-07-07T06:03:31, Critical path event 37,36,6
2005-07-07T06:10:15, Critical path event 38,20,10
2005-07-07T06:16:16, Critical path event 39,45,10
2005-07-07T06:21:17, Misc. noise event 9,6,4
2005-07-07T06:25:46, Critical path event 19,63,10
2005-07-07T06:29:16, Misc. noise event 10,90,7
2005-07-07T06:33:55, Critical path event 19,32,8
2005-07-07T06:42:27, Critical path event 19,5,6
2005-07-07T06:52:00, Critical path event 19,83,3
2005-07-07T07:05:18, Critical path event 44,13,0
